%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
343371000000,621,343371000000,base_link,2.34616541862,1.43419098854,-0.0984069257975,0.0709270097329,0.119463469721,-0.0583395840067
343407000000,622,343407000000,base_link,2.44244003296,1.44600367546,-0.106465660036,0.114528935245,0.0497027256423,-0.0722011165242
343439000000,623,343439000000,base_link,2.51917886734,1.4512244463,-0.113672107458,0.328688047341,0.0282739761375,-0.141593846908
343471000000,624,343471000000,base_link,2.59965419769,1.45180392265,-0.119163393974,0.43002624985,-0.0190394071164,-0.174521021042
343507000000,625,343507000000,base_link,2.67403864861,1.44841635227,-0.13036043942,0.445166469624,-0.0569768206223,-0.179975496519
343539000000,626,343539000000,base_link,2.74658107758,1.43916332722,-0.142602041364,0.457043914799,-0.0979660171558,-0.199554007318
343571000000,627,343571000000,base_link,2.82257676125,1.4246391058,-0.149726852775,0.475561616429,-0.0835379698882,-0.207014549378
343607000000,628,343607000000,base_link,2.91371226311,1.39831244946,-0.150306761265,0.360634971417,-0.0668530342514,-0.168148671001
343639000000,629,343639000000,base_link,2.98561525345,1.37461364269,-0.149639040232,0.0407576020988,-0.0658045524614,-0.0661935166594
343671000000,630,343671000000,base_link,3.06235456467,1.35127902031,-0.143534421921,-0.298505772325,0.0103910608505,0.048005448971
343707000000,631,343707000000,base_link,3.13778233528,1.3308852911,-0.129753962159,-0.48099827719,0.0984922058327,0.116315387776
343739000000,632,343739000000,base_link,3.21154785156,1.31689572334,-0.120527252555,-0.547510521453,0.139282048507,0.155538635308
343771000000,633,343771000000,base_link,3.28774094582,1.30847215652,-0.117624238133,-0.48170266921,0.0844179310545,0.148109903212
343807000000,634,343807000000,base_link,3.3806655407,1.30495512486,-0.118886195123,-0.432587667997,0.0263653176744,0.152440044928
343839000000,635,343839000000,base_link,3.45722126961,1.3064237833,-0.111876294017,-0.272544458199,-0.00499703048371,0.106823602365
343871000000,636,343871000000,base_link,3.5372235775,1.3114682436,-0.104384124279,-0.0940812483965,0.0906456763197,0.0578304080773
343907000000,637,343907000000,base_link,3.61352372169,1.31588065624,-0.107992112637,-0.0214570535992,0.0830940821204,0.0322654431201
343939000000,638,343939000000,base_link,3.68683671951,1.31873941422,-0.125408053398,0.233251732097,0.110177990814,-0.049618827254
343971000000,639,343971000000,base_link,3.75948858261,1.31970739365,-0.145042464137,0.409193684465,0.0710679162956,-0.124940672505
344007000000,640,344007000000,base_link,3.85344219208,1.3142977953,-0.159689992666,0.43348092958,0.0212680338937,-0.134585208207
344039000000,641,344039000000,base_link,3.93106126785,1.30549383163,-0.160218760371,0.557028556179,0.0412598634933,-0.207143622678
344071000000,642,344071000000,base_link,4.01056003571,1.29129219055,-0.160229235888,0.557828629394,0.0153462400992,-0.226405245214
344107000000,643,344107000000,base_link,4.08893823624,1.26952123642,-0.160539209843,0.497176946674,-0.0494537344446,-0.220365727128
344139000000,644,344139000000,base_link,4.16497039795,1.24367046356,-0.162871226668,0.411892099409,-0.0996023392472,-0.206035947245
344171000000,645,344171000000,base_link,4.23768043518,1.21537840366,-0.165536656976,0.103515518593,-0.124970653331,-0.107067583437
344207000000,646,344207000000,base_link,4.32527732849,1.17754518986,-0.166594162583,-0.0711661016702,-0.124673487199,-0.0494880281902
344239000000,647,344239000000,base_link,4.39337062836,1.15027022362,-0.1658667624,-0.367485101348,-0.0937433298549,0.0615358686499
344271000000,648,344271000000,base_link,4.46002149582,1.12684416771,-0.165668606758,-0.571488088134,-0.0550858090766,0.145926584434
344307000000,649,344307000000,base_link,4.52652931213,1.10913252831,-0.16231828928,-0.658030431626,-0.0307117521211,0.192721406496
344339000000,650,344339000000,base_link,4.59598350525,1.10010623932,-0.150476887822,-0.716702028683,-0.00576285805455,0.239128852469
344371000000,651,344371000000,base_link,4.66628456116,1.0996376276,-0.133011326194,-0.715372947159,0.0138739190794,0.264888081117
344407000000,652,344407000000,base_link,4.74543476105,1.11048102379,-0.123977564275,-0.627932336591,-0.0424066078019,0.253700414237
344439000000,653,344439000000,base_link,4.80241060257,1.12471067905,-0.129690393806,-0.396354332115,-0.0543170141624,0.198615726538
344471000000,654,344471000000,base_link,4.85621929169,1.14073514938,-0.14640840888,-0.091561785222,0.00712679283384,0.100984576172
344507000000,655,344507000000,base_link,4.9083147049,1.15721750259,-0.163433611393,0.0255743254292,-0.00124676769621,0.0603883585948
344539000000,656,344539000000,base_link,4.96282291412,1.17405378819,-0.168763905764,0.349356775824,0.100871349489,-0.0605907810848
344571000000,657,344571000000,base_link,5.01870965958,1.18714272976,-0.168203666806,0.519075441964,0.141357262333,-0.144985673173
344607000000,658,344607000000,base_link,5.08763837814,1.19605576992,-0.165780410171,0.530893240004,0.130928550056,-0.16278182788
344639000000,659,344639000000,base_link,5.1458902359,1.19651603699,-0.161221772432,0.668753943994,0.171642013578,-0.24679998854
344671000000,660,344671000000,base_link,5.20474720001,1.18791818619,-0.159249275923,0.648132001714,0.156964817203,-0.270773161624
344707000000,661,344707000000,base_link,5.26344203949,1.17348909378,-0.157011300325,0.591356901764,0.117529030638,-0.266929284276
344739000000,662,344739000000,base_link,5.32288742065,1.15130376816,-0.159514695406,0.501410441296,0.0717483062111,-0.260269487794
344771000000,663,344771000000,base_link,5.38225126266,1.12439763546,-0.162214070559,0.43429523125,0.0527527240836,-0.2469519003
344807000000,664,344807000000,base_link,5.45485496521,1.08342313766,-0.162956357002,0.393135432611,0.0740640723165,-0.238054362894
344839000000,665,344839000000,base_link,5.51408576965,1.04629218578,-0.162118181586,0.332712219732,0.07508579171,-0.210312496104
344871000000,666,344871000000,base_link,5.57376527786,1.00562894344,-0.161825180054,0.265696710394,0.0774058663323,-0.188057957668
344907000000,667,344907000000,base_link,5.63706541061,0.960406005383,-0.160999670625,0.243728194978,0.0907818020024,-0.174275496296
344939000000,668,344939000000,base_link,5.69975328445,0.913539171219,-0.161438196898,0.193327152708,0.0917574568479,-0.151390730502
344971000000,669,344971000000,base_link,5.76303625107,0.864331364632,-0.164172947407,0.114681326616,0.0704478375633,-0.111161560899
345007000000,670,345007000000,base_link,5.83756351471,0.802311897278,-0.171696335077,0.0386797272388,0.0266600689189,-0.0856420027209
345039000000,671,345039000000,base_link,5.89616584778,0.754075407982,-0.175822779536,-0.19549040224,-0.0731629907747,0.00217680502584
345071000000,672,345071000000,base_link,5.9539232254,0.709081113338,-0.179526135325,-0.433741659362,-0.0861939584344,0.107737288666
345107000000,673,345107000000,base_link,6.0106754303,0.669118881226,-0.184138506651,-0.506175066385,-0.114432232356,0.139171360617
345139000000,674,345139000000,base_link,6.06641197205,0.63390237093,-0.19009950757,-0.697638723289,-0.243250782584,0.218703949659
345171000000,675,345170000000,base_link,6.11764240265,0.607898533344,-0.196222007275,-0.80474140934,-0.430866050208,0.281377958685
345207000000,676,345207000000,base_link,6.17736816406,0.587076425552,-0.196917057037,-0.784051349349,-0.473654167012,0.284357141973
345239000000,677,345239000000,base_link,6.21880483627,0.581127166748,-0.194247305393,-0.828847878326,-0.442512546609,0.325482013895
345271000000,678,345271000000,base_link,6.25244998932,0.584309875965,-0.191408857703,-0.752705672134,-0.405694475429,0.327338733713
345307000000,679,345307000000,base_link,6.28035211563,0.596355259418,-0.190018296242,-0.687249861834,-0.4007320962,0.318179911858
345339000000,680,345339000000,base_link,6.30458641052,0.615366101265,-0.188904210925,-0.537440519205,-0.397290903083,0.289797227405
345371000000,681,345371000000,base_link,6.31747722626,0.637718319893,-0.188511371613,-0.194173211962,-0.291682391649,0.180431199441
345407000000,682,345407000000,base_link,6.32825756073,0.668857336044,-0.191974103451,-0.0049360129561,-0.255312265251,0.136034492799
345439000000,683,345439000000,base_link,6.33359670639,0.693495690823,-0.194284588099,0.275843291772,-0.220416045288,0.0566627223578
345471000000,684,345471000000,base_link,6.33524942398,0.715300142765,-0.195145905018,0.266061928473,-0.212972847705,0.0419064517492
345507000000,685,345507000000,base_link,6.3353676796,0.734810471535,-0.194617092609,0.183301967425,-0.222593968496,0.0351133464839
345539000000,686,345539000000,base_link,6.33323383331,0.753529846668,-0.193269744515,0.00868085620992,-0.23441607902,0.0418821171849
345571000000,687,345571000000,base_link,6.32579421997,0.771723270416,-0.189324334264,-0.143345836099,-0.187455118264,0.057557359566
345607000000,688,345607000000,base_link,6.31210613251,0.798464238644,-0.182737126946,-0.162219645418,-0.162226990083,0.0447075835261
345639000000,689,345639000000,base_link,6.30237913132,0.822624385357,-0.174489170313,-0.26423406202,-0.0910098147785,0.06078636775
345671000000,690,345671000000,base_link,6.29053592682,0.850018560886,-0.165255144238,-0.348133893739,-0.0091525751425,0.0706813032527
345707000000,691,345707000000,base_link,6.2794213295,0.88207000494,-0.154597774148,-0.331746028787,0.0220285528249,0.0732971529352
345739000000,692,345739000000,base_link,6.27132987976,0.917990267277,-0.137679606676,-0.356380587139,0.0701730759188,0.0833677440178
345771000000,693,345771000000,base_link,6.2605266571,0.957357645035,-0.123945690691,-0.372278623044,0.0827297718834,0.0823366239843
345807000000,694,345807000000,base_link,6.24739217758,1.01102507114,-0.113808311522,-0.37045640184,0.0388850848148,0.0975355550377
345839000000,695,345839000000,base_link,6.23835086823,1.05603456497,-0.111702278256,-0.324322910509,0.0724584073074,0.0743466277808
345871000000,696,345871000000,base_link,6.2305970192,1.10286045074,-0.117004074156,-0.157693796951,0.12385015476,0.0435218516036
345906000000,697,345907000000,base_link,6.2234377861,1.15059959888,-0.128077238798,-0.0649789802266,0.139134477674,0.0243894465038
345939000000,698,345939000000,base_link,6.21874046326,1.19698476791,-0.140617638826,0.345654662144,0.164676334088,-0.0627482197914
345971000000,699,345971000000,base_link,6.21509408951,1.23979914188,-0.149344846606,0.567169809605,0.176635134273,-0.122995829236
346007000000,700,346007000000,base_link,6.21730327606,1.28672134876,-0.13916477561,0.644221361139,0.202519851356,-0.161051611775
346039000000,701,346039000000,base_link,6.22513008118,1.31649589539,-0.126330241561,0.760615779264,0.245611134526,-0.2117976531
346071000000,702,346071000000,base_link,6.23564720154,1.33727824688,-0.120304808021,0.820248601304,0.0972441170449,-0.239421913439
346107000000,703,346107000000,base_link,6.24594545364,1.34854960442,-0.120890587568,0.840056458337,0.0644454828113,-0.255261154275
346139000000,704,346139000000,base_link,6.2560710907,1.35004496574,-0.129670321941,0.757517422511,0.0262568216722,-0.26020538141
346171000000,705,346171000000,base_link,6.26494264603,1.34366738796,-0.148072302341,0.385441376129,-0.16501998746,-0.200869523054
346207000000,706,346207000000,base_link,6.27472639084,1.32958233356,-0.165343225002,0.172315947889,-0.266583633634,-0.151934049004
346239000000,707,346239000000,base_link,6.28410577774,1.31925964355,-0.168607190251,-0.246342539296,-0.290871397452,-0.0563127128046
346271000000,708,346271000000,base_link,6.28960514069,1.31286358833,-0.166859745979,-0.477794089885,-0.329813159026,0.00991537174649
346307000000,709,346307000000,base_link,6.29337882996,1.30947244167,-0.160259082913,-0.508217218297,-0.31485433345,0.0290044873902
346339000000,710,346339000000,base_link,6.29420089722,1.31215548515,-0.150049805641,-0.44237088488,-0.127137811556,0.0491674666588
346371000000,711,346371000000,base_link,6.29492139816,1.31949949265,-0.141043156385,-0.310137438018,0.0189080350349,0.0452687183639
346407000000,712,346407000000,base_link,6.29543209076,1.3319555521,-0.124104976654,-0.220374334345,0.0614008847708,0.0337332872476
346439000000,713,346439000000,base_link,6.29848337173,1.34520578384,-0.106264702976,0.00142380267394,0.127110760371,0.00781729890522
346471000000,714,346471000000,base_link,6.30544567108,1.35685014725,-0.0946993678808,0.141398151748,0.0985358548252,-0.0201400087791
346507000000,715,346507000000,base_link,6.31230258942,1.365483284,-0.0879507213831,0.231959768889,0.0568638235369,-0.0312638521511
346539000000,716,346539000000,base_link,6.31886053085,1.37061965466,-0.0843745097518,0.416103302096,0.0387836701231,-0.075496942087
346571000000,717,346571000000,base_link,6.32359790802,1.37046611309,-0.0846989825368,0.529254779959,-0.0841360628392,-0.105057170876
346607000000,718,346607000000,base_link,6.32663202286,1.36332690716,-0.086362965405,0.563189104537,-0.0951870074629,-0.123750346354
346639000000,719,346639000000,base_link,6.3291015625,1.35029625893,-0.087583579123,0.57750647567,-0.00686678091064,-0.137994833983
346671000000,720,346671000000,base_link,6.33467292786,1.33229088783,-0.086145915091,0.62254967337,0.0431410700348,-0.161341982861
346707000000,721,346707000000,base_link,6.34131097794,1.30622494221,-0.083160623908,0.674248162455,0.0480285387349,-0.179843829232
346739000000,722,346739000000,base_link,6.34806013107,1.27458775043,-0.0811218991876,0.639338153828,0.0940635812492,-0.182517059668
346771000000,723,346771000000,base_link,6.35337543488,1.23566186428,-0.0810163915157,0.524143440233,0.0922219245933,-0.169942504825
346807000000,724,346807000000,base_link,6.35984516144,1.17947494984,-0.0797662809491,0.427112250811,0.0729092538703,-0.155441922618
346839000000,725,346839000000,base_link,6.36712121964,1.1298968792,-0.0714133679867,0.338996136231,0.0419857182972,-0.141834464525
346871000000,726,346871000000,base_link,6.37772512436,1.07713067532,-0.0640595629811,0.261857217975,0.0112945100237,-0.122679228998
346907000000,727,346907000000,base_link,6.38639736176,1.02142095566,-0.0602200962603,0.177981431889,0.000859928330883,-0.109604210389
346939000000,728,346939000000,base_link,6.39655256271,0.966215372086,-0.0584269203246,0.00344722018838,-0.0178462923199,-0.0599509394749
346971000000,729,346971000000,base_link,6.40572929382,0.898587822914,-0.0590474158525,-0.197657122955,-0.0411586069085,-0.0096870214978
347007000000,730,347007000000,base_link,6.41178798676,0.84656816721,-0.0586560629308,-0.277501147745,-0.0525014253175,0.0117054742813
347039000000,731,347039000000,base_link,6.41768741608,0.798529863358,-0.0568289272487,-0.4206569093,-0.0456245096155,0.0667935568468
347071000000,732,347071000000,base_link,6.4263010025,0.755105733871,-0.0545829050243,-0.4962663902,-0.0850414647256,0.0950982097495
347107000000,733,347107000000,base_link,6.43302059174,0.717113375664,-0.0507428608835,-0.495859085111,-0.119391974711,0.105051100553
347139000000,734,347139000000,base_link,6.43937969208,0.684621751308,-0.0475147888064,-0.499584349259,-0.0824455600601,0.132900655219
347171000000,735,347171000000,base_link,6.4417219162,0.658510744572,-0.0446463190019,-0.462651885676,-0.0440546889938,0.139466163903
347207000000,736,347207000000,base_link,6.44290065765,0.632559657097,-0.0442235730588,-0.445562191896,-0.0321563182262,0.137420100256
347239000000,737,347239000000,base_link,6.4449596405,0.615894019604,-0.0461288765073,-0.377485067383,-0.0255341566353,0.137005483281
347271000000,738,347271000000,base_link,6.44667673111,0.604662895203,-0.0458792150021,-0.293266839899,-0.0171934030735,0.11513157528
347307000000,739,347307000000,base_link,6.44847536087,0.596371114254,-0.046054314822,-0.284262949434,-0.0169931854585,0.122983561046
347339000000,740,347339000000,base_link,6.4503121376,0.591561734676,-0.0449813827872,-0.278158957827,-0.0282715701946,0.113498746866
347371000000,741,347371000000,base_link,6.4506649971,0.589986383915,-0.0410427600145,-0.338262770784,-0.0411756366121,0.121994354412
347407000000,742,347407000000,base_link,6.45023202896,0.593379616737,-0.0366552732885,-0.322336794275,-0.0499134591821,0.114473401737
347439000000,743,347439000000,base_link,6.44963550568,0.600062012672,-0.0388043262064,-0.394421593697,-0.103447148783,0.12392919375
347471000000,744,347471000000,base_link,6.44584941864,0.610682845116,-0.0428110435605,-0.470097541671,-0.204683294216,0.138395300816
347507000000,745,347507000000,base_link,6.44152259827,0.625799298286,-0.0454776845872,-0.440345556337,-0.204345263644,0.135027697565
347539000000,746,347539000000,base_link,6.43378305435,0.647059977055,-0.0450143031776,-0.484347377009,-0.0939928899416,0.138949220772
347571000000,747,347571000000,base_link,6.42457818985,0.672723829746,-0.0441192500293,-0.455616336648,0.0140909196061,0.130924704447
347607000000,748,347607000000,base_link,6.41130256653,0.71197283268,-0.0474586971104,-0.396344142104,0.0437052366881,0.121371859514
347639000000,749,347639000000,base_link,6.40238809586,0.746915996075,-0.0533225014806,-0.382895738466,0.0529266946504,0.121052141786
347671000000,750,347671000000,base_link,6.39407634735,0.78612691164,-0.0581044070423,-0.321659522625,0.0744973663388,0.105471861479
347707000000,751,347707000000,base_link,6.39034891129,0.829284250736,-0.0595005527139,-0.278558958467,0.0623599748658,0.0948313586606
347739000000,752,347739000000,base_link,6.38671684265,0.874679923058,-0.0626405179501,-0.216069175314,-0.0482335802494,0.0962810106671
347771000000,753,347771000000,base_link,6.38349866867,0.92009472847,-0.0698353722692,-0.179679208205,-0.0189654849034,0.0736192771877
347807000000,754,347807000000,base_link,6.37435674667,0.981656730175,-0.0785859972239,-0.0857872711392,-0.0310434492899,0.0644255029103
347839000000,755,347839000000,base_link,6.36551570892,1.02972638607,-0.0863558426499,0.187939097059,-0.0825180010257,0.0171975326444
347871000000,756,347871000000,base_link,6.35622787476,1.07291543484,-0.0931115224957,0.475086898855,0.025844768635,-0.0622553122598
347907000000,757,347907000000,base_link,6.3516254425,1.11427402496,-0.0933442562819,0.593750297143,0.0254031471186,-0.0900419420931
347939000000,758,347939000000,base_link,6.3477768898,1.14848554134,-0.0893541648984,0.697522784559,0.011504817872,-0.131018072609
347971000000,759,347971000000,base_link,6.34427595139,1.17582941055,-0.0879375785589,0.574589380525,0.0924411638838,-0.133768093316
348007000000,760,348007000000,base_link,6.33933925629,1.20125854015,-0.0896870046854,0.488661158925,0.118225857867,-0.133795219315
348039000000,761,348039000000,base_link,6.33607721329,1.21773386002,-0.0877734050155,0.174533401868,0.0381863444883,-0.0923779007636
348071000000,762,348071000000,base_link,6.33402061462,1.23240149021,-0.0827229693532,-0.178263184763,0.0508649045339,-0.0331289418724
348107000000,763,348107000000,base_link,6.33460426331,1.25018715858,-0.0790759846568,-0.245022953134,0.0550756629359,-0.017265613122
348139000000,764,348139000000,base_link,6.33527421951,1.26938354969,-0.0755730271339,-0.214401079272,-0.00339276033454,-0.00844947292702
348171000000,765,348171000000,base_link,6.33591556549,1.29021382332,-0.0721997842193,-0.120526134713,0.0249099468463,-0.00920504608292
348207000000,766,348207000000,base_link,6.3345117569,1.31813216209,-0.07112839818,-0.0456346593679,0.0158312615272,-0.0142704936315
348239000000,767,348239000000,base_link,6.33231735229,1.33925831318,-0.0699990689754,0.108053905212,-0.0207948135761,-0.0266268002976
348271000000,768,348271000000,base_link,6.32957696915,1.35752272606,-0.0701909586787,0.184911960311,0.0243507410556,-0.0432065004059
348307000000,769,348307000000,base_link,6.32970952988,1.37642014027,-0.0716381669044,0.215048903033,0.011032628594,-0.0486111313584
348339000000,770,348339000000,base_link,6.32932567596,1.3917952776,-0.072117164731,0.260075874233,-0.0131000287945,-0.0637528357172
348371000000,771,348371000000,base_link,6.3290514946,1.40247583389,-0.0751053988934,0.232144670156,0.0330485391873,-0.0694981919526
348407000000,772,348407000000,base_link,6.32640886307,1.41366255283,-0.0762319937348,0.251677885107,0.0146839619369,-0.0686179065831
348439000000,773,348439000000,base_link,6.32529067993,1.41817820072,-0.0712173581123,0.342466565464,-0.0682365384931,-0.0865637242024
348471000000,774,348471000000,base_link,6.32344245911,1.42001533508,-0.0634446442127,0.439853835497,0.0182062956533,-0.116115275685
348507000000,775,348507000000,base_link,6.32729291916,1.41687202454,-0.0603008642793,0.462306004241,0.00864145415506,-0.114987053233
348539000000,776,348539000000,base_link,6.33001232147,1.40827023983,-0.0565756261349,0.514335842356,-0.0410088849945,-0.135091871062
348571000000,777,348571000000,base_link,6.33301258087,1.39422941208,-0.0511290207505,0.502758818389,0.0289947902708,-0.144409414093
348607000000,778,348607000000,base_link,6.33412027359,1.36978697777,-0.0466944724321,0.446455682683,0.0460667532163,-0.13803143661
348639000000,779,348639000000,base_link,6.33433675766,1.34571659565,-0.0411302000284,0.304031804363,-0.00659909521076,-0.116106265984
348671000000,780,348671000000,base_link,6.33584880829,1.31916284561,-0.0342705957592,0.103951969346,0.0273036038314,-0.0719408061062
348707000000,781,348707000000,base_link,6.33968162537,1.29117333889,-0.0297028273344,-0.00469817922823,0.033441411591,-0.0522431202487
348739000000,782,348739000000,base_link,6.34411525726,1.26488435268,-0.0191337279975,-0.257042231064,-0.0110153924846,-0.000176925625984
348771000000,783,348771000000,base_link,6.34796667099,1.24093973637,-0.00639961799607,-0.420271609769,0.0153509656867,0.0439608512771
348807000000,784,348807000000,base_link,6.35033273697,1.21695637703,0.0037258816883,-0.453349038192,-0.00299582444474,0.0561114523209
348839000000,785,348839000000,base_link,6.35192775726,1.20309579372,0.0131666129455,-0.547137401946,-0.0369887969797,0.0989199676377
348871000000,786,348871000000,base_link,6.35308980942,1.19493508339,0.0207515675575,-0.542079492258,0.00707260379381,0.114305286549
348907000000,787,348907000000,base_link,6.35646343231,1.19269871712,0.0225795954466,-0.49735412436,-0.00349958100321,0.11468772698
348939000000,788,348939000000,base_link,6.35856771469,1.1942179203,0.0195788200945,-0.394596289224,-0.0243636466057,0.121610201206
348971000000,789,348971000000,base_link,6.3601975441,1.20077288151,0.0149454120547,-0.294368433115,0.0622470977495,0.100857539089
349007000000,790,349007000000,base_link,6.35919189453,1.21245658398,0.00951289571822,-0.228155092433,0.0891017791021,0.0890430180945
349039000000,791,349039000000,base_link,6.35931873322,1.22288894653,0.00205049151555,-0.0808382826963,0.0437741082281,0.0698744499495
349071000000,792,349071000000,base_link,6.3607416153,1.23289430141,-0.00743007287383,-0.0464470650084,0.096997536237,0.052001912937
349107000000,793,349107000000,base_link,6.36206436157,1.24516248703,-0.0190271977335,-0.0149554945957,0.0650232083888,0.0414197082724
349139000000,794,349139000000,base_link,6.36492300034,1.25719738007,-0.0317254811525,0.0400614658574,-0.00452452010005,0.0299878012398
349171000000,795,349171000000,base_link,6.36821126938,1.26793467999,-0.0423376560211,0.014068711948,0.0302221640433,0.0205622975508
349207000000,796,349207000000,base_link,6.37108325958,1.28182625771,-0.0508619621396,-0.000861828256023,0.0426540923085,0.0139575410425
349239000000,797,349239000000,base_link,6.37450838089,1.29351639748,-0.0534632764757,0.040046220082,-0.0268308642477,0.00910907420735
349271000000,798,349271000000,base_link,6.3769993782,1.30395245552,-0.0555460304022,0.0259018007096,0.000198973475931,0.000443379226843
349307000000,799,349307000000,base_link,6.38034200668,1.31497752666,-0.0568745397031,0.0304441892923,-0.00145255065526,-0.000780454469384
